,file,scenario,tech_choice,city,doe_reference_name,urdb_label,natural_gas_price,iteration,pv_kw,pv_production,storage_kw,storage_kwh,chp_kw,hot_tes,cold_tes,net_capex_repl_om,energy_from_grid_year_one,energy_from_grid_year_one_bau,energy_cost,demand_cost,fixed_cost,min_cost_adder,energy_cost_bau,demand_cost_bau,min_cost_adder_bau,lcc_bau,lcc,npv,pre_setup_scenario_seconds,setup_scenario_seconds,reopt_seconds,reopt_bau_seconds,parse_run_outputs_seconds
95,chp_SanFrancisco_Hospital_539f74f4ec4f024411ed0e5b_9_0.json,PrivateFivePct420SecsC110PConst,chp,SanFrancisco,Hospital,539f74f4ec4f024411ed0e5b,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,3368587.57,2702266.32,0.0,0.0,3368587.57,2702266.32,0.0,7250674.0,7250674.0,0.0,0.143296241760254,2.57585525512695,11.2944414615631,2.06768012046814,0.102238655090332
96,chp_pv_bess_hottes_SanFrancisco_Hospital_5e1676e95457a3f87673e3b0_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess_hottes,SanFrancisco,Hospital,5e1676e95457a3f87673e3b0,9,0,2179.0863,3128249.0,394.8394,970.1265,541.984,28564.4171779141,0.0,4809363.45,2935296.2204,7752817.0,2746558.07,1578064.04,157801.81,0.0,7964797.23,5274309.78,0.0,14576729.0,11134904.0,3441825.0,0.202985763549805,3.06404495239258,89.8491904735565,0.788424968719482,0.650951385498047
97,chp_coldtes_SanFrancisco_Hospital_5d094abf5457a3ba43474943_9_0.json,PrivateFivePct420SecsC110PConst,chp_coldtes,SanFrancisco,Hospital,5d094abf5457a3ba43474943,9,0,0.0,,0.0,0.0,95.1183,0.0,5433.13240418118,371648.0,6927477.5294,7752817.0,3529524.34,829131.89,1890.37,0.0,3948393.96,906903.01,0.0,6037008.0,6243875.0,-206867.0,0.255078554153442,3.66403460502625,99.403285741806,2.58481884002686,0.136796712875366
98,chp_pv_bess_hottes_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess_hottes,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,9,0,,,,,,,,,,,,,,,,,,,,,,,,,
99,chp_coldtes_SanFrancisco_Hospital_5ec2a6945457a3e60d81625c_13_0.json,PrivateFivePct420SecsC110PConst,chp_coldtes,SanFrancisco,Hospital,5ec2a6945457a3e60d81625c,13,0,0.0,,0.0,0.0,0.0,0.0,39575.8780487805,59364.0,7757389.4113,7752817.0,2354947.68,1999856.86,46684.3,0.0,2358599.71,2090437.0,0.0,6199906.0,6165038.0,34868.0,0.15757942199707,3.36771416664124,7.20962476730347,1.16904330253601,0.128295183181763
100,chp_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_9_0.json,PrivateFivePct420SecsC110PConst,chp,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,3489343.17,2718212.13,17253.64,0.0,3489343.17,2718212.13,0.0,7404630.0,7404630.0,0.0,0.224769592285156,2.40963506698608,3.76459741592407,0.793966770172119,0.104744434356689
101,chp_hottes_SanFrancisco_Hospital_5d094abf5457a3ba43474943_9_0.json,PrivateFivePct420SecsC110PConst,chp_hottes,SanFrancisco,Hospital,5d094abf5457a3ba43474943,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,3948393.96,906903.01,1890.37,0.0,3948393.96,906903.01,0.0,6037008.0,6037008.0,0.0,0.211758852005005,2.31261396408081,189.178278207779,1.73698830604553,0.100377798080444
102,chp_pv_bess_SanFrancisco_Hospital_539f74f4ec4f024411ed0e5b_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess,SanFrancisco,Hospital,539f74f4ec4f024411ed0e5b,9,0,530.2525,761219.0,178.8701,493.7003,0.0,0.0,0.0,1051648.8,7002545.5448,7752817.0,3014588.45,2303945.61,0.0,0.0,3368587.57,2702266.32,0.0,7250674.0,7377927.0,-127253.0,0.211496353149414,2.9452657699585,106.492989301682,2.02747678756714,0.486293315887451
103,chp_pv_bess_hottes_SanFrancisco_Hospital_5d094abf5457a3ba43474943_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess_hottes,SanFrancisco,Hospital,5d094abf5457a3ba43474943,9,0,,,,,,,,,,,,,,,,,,,,,,,,,
104,chp_SanFrancisco_Hospital_5d094abf5457a3ba43474943_13_0.json,PrivateFivePct420SecsC110PConst,chp,SanFrancisco,Hospital,5d094abf5457a3ba43474943,13,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,3948393.96,906903.01,1890.37,0.0,3948393.96,906903.01,0.0,6561373.0,6561373.0,0.0,0.267534732818604,2.35284399986267,58.5393619537354,1.72472071647644,0.105370044708252
105,chp_pv_bess_hottes_SanFrancisco_Hospital_5e7cc9135457a338417d5622_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess_hottes,SanFrancisco,Hospital,5e7cc9135457a338417d5622,9,0,,,,,,,,,,,,,,,,,,,,,,,,,
106,chp_pv_bess_coldtes_hottes_SanFrancisco_Hospital_5e1676e95457a3f87673e3b0_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess_coldtes_hottes,SanFrancisco,Hospital,5e1676e95457a3f87673e3b0,9,0,2531.2433,3633798.0,380.724,817.4448,490.259,23680.981595092,210251.285714286,5258657.8,2507702.5727,7752817.0,2340605.72,1206508.08,157801.81,0.0,7964797.23,5274309.78,0.0,14576729.0,10783603.0,3793126.0,0.140320539474487,4.1276216506958,234.635620594025,1.26515221595764,0.664276599884033
107,chp_SanFrancisco_Hospital_5ec2a6945457a3e60d81625c_9_0.json,PrivateFivePct420SecsC110PConst,chp,SanFrancisco,Hospital,5ec2a6945457a3e60d81625c,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,2358599.71,2090437.0,46684.3,0.0,2358599.71,2090437.0,0.0,5675542.0,5675542.0,0.0,0.21543288230896,2.4360466003418,3.89251756668091,0.765052080154419,0.10050368309021
108,chp_hottes_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_13_0.json,PrivateFivePct420SecsC110PConst,chp_hottes,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,13,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,3489343.17,2718212.13,17253.64,0.0,3489343.17,2718212.13,0.0,7928994.0,7928994.0,0.0,0.291658401489258,2.25057196617126,64.9034957885742,0.774709939956665,0.105630874633789
109,chp_pv_bess_hottes_SanFrancisco_Hospital_5cb742345457a31e119b6ec3_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess_hottes,SanFrancisco,Hospital,5cb742345457a31e119b6ec3,9,0,2285.3963,3280866.0,331.2043,1259.0708,662.409,6170.55214723926,0.0,5445373.92,1639879.4818,7752817.0,1883916.09,534973.96,85623.15,0.0,14503814.64,2115012.12,0.0,17884270.0,11088904.0,6795366.0,0.25907301902771,3.15088725090027,43.9646673202515,0.803227186203003,0.650120258331299
110,chp_pv_bess_coldtes_SanFrancisco_Hospital_539f7118ec4f024411ece26f_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess_coldtes,SanFrancisco,Hospital,539f7118ec4f024411ece26f,9,0,,,,,,,,,,,,,,,,,,,,,,,,,
111,chp_pv_bess_SanFrancisco_Hospital_5d094abf5457a3ba43474943_13_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess,SanFrancisco,Hospital,5d094abf5457a3ba43474943,13,0,0.9731,1397.0,18.4798,21.8968,0.0,0.0,0.0,35737.08,7751485.9352,7752817.0,3947711.19,902533.07,1890.37,0.0,3948393.96,906903.01,0.0,6561373.0,6580101.0,-18728.0,0.286893606185913,3.17945647239685,195.597866535187,1.77342462539673,0.440056800842285
112,chp_hottes_SanFrancisco_Hospital_5d094abf5457a3ba43474943_13_0.json,PrivateFivePct420SecsC110PConst,chp_hottes,SanFrancisco,Hospital,5d094abf5457a3ba43474943,13,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,3948393.96,906903.01,1890.37,0.0,3948393.96,906903.01,0.0,6561373.0,6561373.0,0.0,0.151988506317139,2.59333920478821,194.057643175125,1.75060749053955,0.100152969360352
113,chp_coldtes_SanFrancisco_Hospital_539f7118ec4f024411ece26f_13_0.json,PrivateFivePct420SecsC110PConst,chp_coldtes,SanFrancisco,Hospital,539f7118ec4f024411ece26f,13,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,2082060.39,0.0,0.0,0.0,2082060.39,0.0,0.0,3786246.0,3786246.0,0.0,0.225855112075806,3.61505627632141,27.3344717025757,15.3539388179779,0.19817066192627
114,chp_coldtes_SanFrancisco_Hospital_539f74f4ec4f024411ed0e5b_13_0.json,PrivateFivePct420SecsC110PConst,chp_coldtes,SanFrancisco,Hospital,539f74f4ec4f024411ed0e5b,13,0,0.0,,0.0,0.0,0.0,0.0,238609.916376307,357915.0,7789135.3568,7752817.0,3344344.76,2333493.1,0.0,0.0,3368587.57,2702266.32,0.0,7775039.0,7739938.0,35101.0,0.199311494827271,3.41739010810852,21.5335581302643,2.41017603874207,0.125208377838135
115,chp_hottes_SanFrancisco_Hospital_5e1676e95457a3f87673e3b0_13_0.json,PrivateFivePct420SecsC110PConst,chp_hottes,SanFrancisco,Hospital,5e1676e95457a3f87673e3b0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,
116,chp_hottes_SanFrancisco_Hospital_539f6b62ec4f024411ec9bcb_9_0.json,PrivateFivePct420SecsC110PConst,chp_hottes,SanFrancisco,Hospital,539f6b62ec4f024411ec9bcb,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7752817.0,7752817.0,3489343.17,2718212.13,17253.64,0.0,3489343.17,2718212.13,0.0,7404630.0,7404630.0,0.0,0.248443126678467,2.23954153060913,72.6793525218964,0.771269083023071,0.0953116416931152
117,chp_pv_bess_coldtes_SanFrancisco_Hospital_5cb742345457a31e119b6ec3_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess_coldtes,SanFrancisco,Hospital,5cb742345457a31e119b6ec3,9,0,2197.9364,3155310.0,216.2448,586.1062,576.862,0.0,188806.662020906,5071269.61,1257137.8523,7752817.0,1537308.84,442729.54,85623.15,0.0,14503814.64,2115012.12,0.0,17884270.0,10707999.0,7176271.0,0.223891496658325,3.99501204490662,114.748317718506,1.22666025161743,0.60591459274292
118,pv_bess_SanFrancisco_Hospital_539f7118ec4f024411ece26f__0.json,PrivateFivePct420SecsC110PConst,pv_bess,SanFrancisco,Hospital,539f7118ec4f024411ece26f,,0,,,,,,,,,,,,,,,,,,,,,,,,,
119,chp_pv_bess_SanFrancisco_Hospital_5ec2a6945457a3e60d81625c_9_0.json,PrivateFivePct420SecsC110PConst,chp_pv_bess,SanFrancisco,Hospital,5ec2a6945457a3e60d81625c,9,0,0.0,,0.8642,1.1395,0.0,0.0,0.0,1691.22,7752842.0041,7752817.0,2358591.86,2089151.16,46684.3,0.0,2358599.71,2090437.0,0.0,5675542.0,5675357.0,185.0,0.287616491317749,2.95036053657532,86.223602771759,0.792564630508423,0.337595701217651
